Time [s]	Temperature CH4 [ºC]	Temperature CH9 [ºC]	PWM
5899,403	28,629	28,415	5,000000E+0
5900,403	28,635	28,387	5,000000E+0
5901,403	28,629	28,384	5,000000E+0
5902,403	28,628	28,394	5,000000E+0
5903,404	28,629	28,376	5,000000E+0
5904,404	28,627	28,383	5,000000E+0
5905,404	28,631	28,391	5,000000E+0
5906,404	28,632	28,394	5,000000E+0
5907,404	28,631	28,395	5,000000E+0
5908,404	28,630	28,387	5,000000E+0
5909,404	28,633	28,400	5,000000E+0
5910,404	28,630	28,399	5,000000E+0
5911,404	28,629	28,403	5,000000E+0
5912,404	28,633	28,417	5,000000E+0
5913,404	28,631	28,406	5,000000E+0
5914,404	28,638	28,415	5,000000E+0
5915,404	28,636	28,401	5,000000E+0
5916,404	28,641	28,409	5,000000E+0
5917,404	28,640	28,416	5,000000E+0
5918,404	28,640	28,412	5,000000E+0
5919,405	28,644	28,397	5,000000E+0
5920,405	28,648	28,371	5,000000E+0
5921,405	28,647	28,359	5,000000E+0
5922,405	28,648	28,333	5,000000E+0
5923,405	28,644	28,341	5,000000E+0
5924,405	28,644	28,351	5,000000E+0
5925,405	28,646	28,367	5,000000E+0
5926,405	28,646	28,378	5,000000E+0
5927,405	28,648	28,387	5,000000E+0
5928,405	28,649	28,381	5,000000E+0
5929,405	28,648	28,394	5,000000E+0
5930,405	28,647	28,396	5,000000E+0
5931,405	28,649	28,395	5,000000E+0
5932,405	28,651	28,377	5,000000E+0
5933,405	28,647	28,412	5,000000E+0
5934,405	28,650	28,410	5,000000E+0
5935,405	28,648	28,402	5,000000E+0
5936,405	28,647	28,388	5,000000E+0
5937,405	28,646	28,394	5,000000E+0
5938,405	28,646	28,392	5,000000E+0
5939,406	28,648	28,387	5,000000E+0
5940,406	28,648	28,371	5,000000E+0
5941,406	28,648	28,411	5,000000E+0
5942,406	28,648	28,398	5,000000E+0
5943,406	28,650	28,399	5,000000E+0
5944,406	28,651	28,380	5,000000E+0
5945,406	28,648	28,369	5,000000E+0
5946,406	28,645	28,350	5,000000E+0
5947,406	28,645	28,352	5,000000E+0
5948,406	28,646	28,351	5,000000E+0
5949,406	28,645	28,346	5,000000E+0
5950,406	28,647	28,332	5,000000E+0
5951,406	28,647	28,323	5,000000E+0
5952,406	28,650	28,336	5,000000E+0
5953,407	28,649	28,360	5,000000E+0
5954,407	28,647	28,353	5,000000E+0
5955,407	28,649	28,347	5,000000E+0
5956,407	28,649	28,357	5,000000E+0
5957,407	28,650	28,356	5,000000E+0
5958,407	28,649	28,350	5,000000E+0
5959,407	28,651	28,345	5,000000E+0
5960,407	28,652	28,353	5,000000E+0
5961,407	28,652	28,356	5,000000E+0
5962,407	28,652	28,337	5,000000E+0
5963,407	28,655	28,348	5,000000E+0
5964,407	28,652	28,326	5,000000E+0
5965,407	28,649	28,316	5,000000E+0
5966,408	28,643	28,352	5,000000E+0
5967,408	28,640	28,375	5,000000E+0
5968,408	28,641	28,366	5,000000E+0
5969,408	28,644	28,357	5,000000E+0
5970,408	28,643	28,349	5,000000E+0
5971,408	28,641	28,328	5,000000E+0
5972,408	28,643	28,363	5,000000E+0
5973,408	28,644	28,372	5,000000E+0
5974,408	28,643	28,375	5,000000E+0
5975,408	28,646	28,381	5,000000E+0
5976,408	28,646	28,383	5,000000E+0
5977,408	28,644	28,370	5,000000E+0
5978,408	28,643	28,373	5,000000E+0
5979,408	28,644	28,399	5,000000E+0
5980,408	28,649	28,377	5,000000E+0
5981,408	28,649	28,382	5,000000E+0
5982,409	28,647	28,378	5,000000E+0
5983,409	28,647	28,367	5,000000E+0
5984,409	28,648	28,408	5,000000E+0
5985,409	28,646	28,425	5,000000E+0
5986,409	28,644	28,384	5,000000E+0
5987,409	28,642	28,374	5,000000E+0
5988,409	28,643	28,368	5,000000E+0
5989,409	28,642	28,376	5,000000E+0
5990,409	28,641	28,360	5,000000E+0
5991,409	28,638	28,369	5,000000E+0
5992,409	28,638	28,371	5,000000E+0
5993,410	28,641	28,366	5,000000E+0
5994,410	28,640	28,387	5,000000E+0
5995,410	28,639	28,382	5,000000E+0
5996,410	28,643	28,360	5,000000E+0
5997,410	28,641	28,352	5,000000E+0
5998,410	28,644	28,353	5,000000E+0
5999,410	28,647	28,357	5,000000E+0
6000,410	28,649	28,386	5,000000E+0
6001,410	28,649	28,394	5,000000E+0
6002,410	28,651	28,408	5,000000E+0
6003,410	28,656	28,405	5,000000E+0
6004,410	28,654	28,412	5,000000E+0
6005,410	28,655	28,389	5,000000E+0
6006,410	28,649	28,384	5,000000E+0
6007,411	28,652	28,375	5,000000E+0
6008,411	28,649	28,394	5,000000E+0
6009,411	28,649	28,383	5,000000E+0
6010,411	28,651	28,367	5,000000E+0
6011,411	28,651	28,369	5,000000E+0
6012,411	28,656	28,367	5,000000E+0
6013,411	28,657	28,358	5,000000E+0
6014,411	28,660	28,350	5,000000E+0
6015,411	28,656	28,339	5,000000E+0
6016,411	28,660	28,351	5,000000E+0
6017,411	28,655	28,360	5,000000E+0
6018,411	28,653	28,361	5,000000E+0
6019,411	28,651	28,350	5,000000E+0
6020,411	28,653	28,370	5,000000E+0
6021,411	28,655	28,368	5,000000E+0
6022,411	28,654	28,356	5,000000E+0
6023,412	28,655	28,366	5,000000E+0
6024,412	28,652	28,375	5,000000E+0
6025,412	28,651	28,364	5,000000E+0
6026,412	28,653	28,368	5,000000E+0
6027,412	28,653	28,374	5,000000E+0
6028,412	28,652	28,368	5,000000E+0
6029,412	28,651	28,374	5,000000E+0
6030,412	28,654	28,378	5,000000E+0
6031,412	28,656	28,400	5,000000E+0
6032,412	28,651	28,410	5,000000E+0
6033,412	28,650	28,395	5,000000E+0
6034,412	28,651	28,376	5,000000E+0
6035,412	28,651	28,375	5,000000E+0
6036,412	28,648	28,383	5,000000E+0
6037,413	28,646	28,402	5,000000E+0
6038,413	28,639	28,405	5,000000E+0
6039,413	28,639	28,404	5,000000E+0
6040,413	28,638	28,400	5,000000E+0
6041,413	28,634	28,402	5,000000E+0
6042,413	28,636	28,394	5,000000E+0
6043,413	28,639	28,406	5,000000E+0
6044,413	28,643	28,400	5,000000E+0
6045,413	28,645	28,402	5,000000E+0
6046,413	28,644	28,393	5,000000E+0
6047,413	28,647	28,368	5,000000E+0
6048,413	28,647	28,380	5,000000E+0
6049,413	28,651	28,390	5,000000E+0
6050,413	28,652	28,371	5,000000E+0
6051,413	28,651	28,361	5,000000E+0
6052,413	28,651	28,365	5,000000E+0
6053,414	28,650	28,370	5,000000E+0
6054,414	28,652	28,391	5,000000E+0
6055,414	28,651	28,404	5,000000E+0
6056,414	28,652	28,406	5,000000E+0
6057,414	28,649	28,385	5,000000E+0
6058,414	28,652	28,396	5,000000E+0
6059,414	28,655	28,383	5,000000E+0
6060,414	28,654	28,371	5,000000E+0
6061,414	28,654	28,386	5,000000E+0
6062,414	28,658	28,379	5,000000E+0
6063,414	28,656	28,380	5,000000E+0
6064,414	28,655	28,370	5,000000E+0
6065,414	28,652	28,366	5,000000E+0
6066,414	28,656	28,367	5,000000E+0
6067,414	28,659	28,376	5,000000E+0
6068,414	28,656	28,362	5,000000E+0
6069,414	28,660	28,372	5,000000E+0
6070,415	28,666	28,370	5,000000E+0
6071,415	28,660	28,381	5,000000E+0
6072,415	28,662	28,391	5,000000E+0
6073,415	28,659	28,407	5,000000E+0
6074,415	28,661	28,414	5,000000E+0
6075,415	28,658	28,436	5,000000E+0
6076,415	28,657	28,461	5,000000E+0
6077,415	28,662	28,442	5,000000E+0
6078,415	28,660	28,441	5,000000E+0
6079,415	28,656	28,449	5,000000E+0
6080,415	28,652	28,460	5,000000E+0
6081,415	28,655	28,455	5,000000E+0
6082,415	28,655	28,436	5,000000E+0
6083,415	28,658	28,422	5,000000E+0
6084,416	28,658	28,409	5,000000E+0
6085,416	28,656	28,409	5,000000E+0
6086,416	28,656	28,419	5,000000E+0
6087,416	28,658	28,422	5,000000E+0
6088,416	28,664	28,433	5,000000E+0
6089,416	28,666	28,440	5,000000E+0
6090,416	28,668	28,437	5,000000E+0
6091,416	28,670	28,442	5,000000E+0
6092,416	28,675	28,439	5,000000E+0
6093,416	28,673	28,428	5,000000E+0
6094,416	28,670	28,416	5,000000E+0
6095,416	28,671	28,429	5,000000E+0
6096,416	28,676	28,441	5,000000E+0
6097,416	28,669	28,451	5,000000E+0
6098,416	28,668	28,443	5,000000E+0
6099,416	28,673	28,454	5,000000E+0
6100,417	28,675	28,446	5,000000E+0
6101,417	28,678	28,415	5,000000E+0
6102,417	28,679	28,407	5,000000E+0
6103,417	28,679	28,399	5,000000E+0
6104,417	28,676	28,387	5,000000E+0
6105,417	28,678	28,383	5,000000E+0
6106,417	28,675	28,390	5,000000E+0
6107,417	28,675	28,389	5,000000E+0
6108,417	28,674	28,401	5,000000E+0
6109,417	28,671	28,400	5,000000E+0
6110,417	28,665	28,395	5,000000E+0
6111,417	28,667	28,372	5,000000E+0
6112,417	28,666	28,381	5,000000E+0
6113,417	28,665	28,395	5,000000E+0
6114,417	28,670	28,377	5,000000E+0
6115,417	28,667	28,387	5,000000E+0
6116,417	28,668	28,392	5,000000E+0
6117,418	28,672	28,400	5,000000E+0
6118,418	28,674	28,394	5,000000E+0
6119,418	28,670	28,385	5,000000E+0
6120,418	28,664	28,390	5,000000E+0
6121,418	28,663	28,381	5,000000E+0
6122,418	28,662	28,362	5,000000E+0
6123,418	28,663	28,360	5,000000E+0
6124,418	28,664	28,367	5,000000E+0
6125,418	28,661	28,368	5,000000E+0
6126,418	28,660	28,359	5,000000E+0
6127,418	28,655	28,375	5,000000E+0
6128,418	28,655	28,372	5,000000E+0
6129,418	28,655	28,371	5,000000E+0
6130,418	28,656	28,380	5,000000E+0
6131,418	28,658	28,365	5,000000E+0
6132,419	28,661	28,362	5,000000E+0
6133,419	28,664	28,370	5,000000E+0
6134,419	28,661	28,387	5,000000E+0
6135,419	28,664	28,383	5,000000E+0
6136,419	28,662	28,375	5,000000E+0
6137,419	28,660	28,406	5,000000E+0
6138,419	28,661	28,410	5,000000E+0
6139,419	28,664	28,404	5,000000E+0
6140,419	28,665	28,390	5,000000E+0
6141,419	28,667	28,394	5,000000E+0
6142,419	28,666	28,393	5,000000E+0
6143,419	28,666	28,414	5,000000E+0
6144,419	28,666	28,425	5,000000E+0
6145,419	28,664	28,414	5,000000E+0
6146,420	28,666	28,398	5,000000E+0
6147,420	28,667	28,380	5,000000E+0
6148,420	28,667	28,374	5,000000E+0
6149,420	28,664	28,377	5,000000E+0
6150,420	28,666	28,371	5,000000E+0
6151,420	28,669	28,392	5,000000E+0
6152,420	28,672	28,366	5,000000E+0
6153,420	28,670	28,366	5,000000E+0
6154,420	28,667	28,370	5,000000E+0
6155,420	28,665	28,383	5,000000E+0
6156,420	28,669	28,376	5,000000E+0
6157,420	28,667	28,382	5,000000E+0
6158,420	28,667	28,397	5,000000E+0
6159,420	28,663	28,386	5,000000E+0
6160,421	28,667	28,379	5,000000E+0
6161,421	28,669	28,392	5,000000E+0
6162,421	28,670	28,382	5,000000E+0
6163,421	28,670	28,376	5,000000E+0
6164,421	28,671	28,369	5,000000E+0
6165,421	28,673	28,374	5,000000E+0
6166,421	28,673	28,397	5,000000E+0
6167,421	28,674	28,393	5,000000E+0
6168,421	28,673	28,384	5,000000E+0
6169,421	28,672	28,376	5,000000E+0
6170,421	28,674	28,356	5,000000E+0
6171,421	28,667	28,375	5,000000E+0
6172,422	28,667	28,365	5,000000E+0
6173,422	28,668	28,373	5,000000E+0
6174,422	28,673	28,402	5,000000E+0
6175,422	28,673	28,407	5,000000E+0
6176,422	28,672	28,394	5,000000E+0
6177,422	28,672	28,381	5,000000E+0
6178,422	28,666	28,381	5,000000E+0
6179,422	28,668	28,364	5,000000E+0
6180,422	28,663	28,370	5,000000E+0
6181,422	28,665	28,387	5,000000E+0
6182,422	28,665	28,402	5,000000E+0
6183,422	28,666	28,400	5,000000E+0
6184,422	28,663	28,418	5,000000E+0
6185,422	28,664	28,427	5,000000E+0
6186,422	28,664	28,422	5,000000E+0
6187,422	28,659	28,424	5,000000E+0
6188,423	28,662	28,427	5,000000E+0
6189,423	28,661	28,434	5,000000E+0
6190,423	28,662	28,453	5,000000E+0
6191,423	28,661	28,447	5,000000E+0
6192,423	28,661	28,425	5,000000E+0
6193,423	28,663	28,429	5,000000E+0
6194,423	28,663	28,428	5,000000E+0
6195,423	28,668	28,432	5,000000E+0
6196,423	28,663	28,428	5,000000E+0
6197,423	28,661	28,426	5,000000E+0
6198,423	28,659	28,427	5,000000E+0
6199,423	28,656	28,421	5,000000E+0
6200,423	28,657	28,409	5,000000E+0
6201,423	28,661	28,398	5,000000E+0
6202,423	28,667	28,414	5,000000E+0
6203,423	28,670	28,426	5,000000E+0
6204,424	28,669	28,435	5,000000E+0
6205,424	28,673	28,442	5,000000E+0
6206,424	28,672	28,422	5,000000E+0
6207,424	28,671	28,417	5,000000E+0
6208,424	28,674	28,409	5,000000E+0
6209,424	28,675	28,415	5,000000E+0
6210,424	28,668	28,392	5,000000E+0
6211,424	28,669	28,387	5,000000E+0
6212,424	28,671	28,395	5,000000E+0
6213,424	28,671	28,422	5,000000E+0
6214,424	28,675	28,404	5,000000E+0
6215,424	28,674	28,412	5,000000E+0
6216,424	28,674	28,412	5,000000E+0
6217,424	28,677	28,411	5,000000E+0
6218,424	28,676	28,401	5,000000E+0
6219,424	28,674	28,403	5,000000E+0
6220,425	28,674	28,389	5,000000E+0
6221,425	28,672	28,395	5,000000E+0
6222,425	28,673	28,401	5,000000E+0
6223,425	28,672	28,404	5,000000E+0
6224,425	28,667	28,412	5,000000E+0
6225,425	28,666	28,422	5,000000E+0
6226,425	28,665	28,426	5,000000E+0
6227,425	28,667	28,413	5,000000E+0
6228,425	28,668	28,432	5,000000E+0
6229,425	28,668	28,459	5,000000E+0
6230,425	28,668	28,453	5,000000E+0
6231,425	28,664	28,463	5,000000E+0
6232,425	28,669	28,472	5,000000E+0
6233,425	28,672	28,468	5,000000E+0
6234,425	28,675	28,475	5,000000E+0
6235,425	28,677	28,484	5,000000E+0
6236,425	28,673	28,487	5,000000E+0
6237,426	28,672	28,492	5,000000E+0
6238,426	28,672	28,472	5,000000E+0
6239,426	28,676	28,468	5,000000E+0
6240,426	28,676	28,451	5,000000E+0
6241,426	28,672	28,453	5,000000E+0
6242,426	28,674	28,430	5,000000E+0
6243,426	28,676	28,456	5,000000E+0
6244,426	28,674	28,451	5,000000E+0
6245,426	28,672	28,444	5,000000E+0
6246,426	28,674	28,465	5,000000E+0
6247,426	28,672	28,474	5,000000E+0
6248,426	28,675	28,461	5,000000E+0
6249,426	28,674	28,457	5,000000E+0
6250,426	28,676	28,456	5,000000E+0
6251,427	28,678	28,442	5,000000E+0
6252,427	28,676	28,437	5,000000E+0
6253,427	28,681	28,432	5,000000E+0
6254,427	28,678	28,411	5,000000E+0
6255,427	28,679	28,404	5,000000E+0
6256,427	28,681	28,411	5,000000E+0
6257,427	28,679	28,444	5,000000E+0
6258,427	28,684	28,451	5,000000E+0
6259,427	28,683	28,436	5,000000E+0
6260,427	28,684	28,414	5,000000E+0
6261,427	28,685	28,428	5,000000E+0
6262,427	28,685	28,424	5,000000E+0
6263,427	28,685	28,415	5,000000E+0
6264,427	28,689	28,423	5,000000E+0
6265,427	28,688	28,406	5,000000E+0
6266,428	28,687	28,404	5,000000E+0
6267,428	28,683	28,428	5,000000E+0
6268,428	28,684	28,424	5,000000E+0
6269,428	28,686	28,428	5,000000E+0
6270,428	28,688	28,410	5,000000E+0
6271,428	28,690	28,440	5,000000E+0
6272,428	28,691	28,441	5,000000E+0
6273,428	28,693	28,451	5,000000E+0
6274,428	28,691	28,458	5,000000E+0
6275,428	28,686	28,458	5,000000E+0
6276,428	28,687	28,448	5,000000E+0
6277,428	28,685	28,428	5,000000E+0
6278,428	28,682	28,423	5,000000E+0
6279,428	28,680	28,406	5,000000E+0
6280,429	28,685	28,442	5,000000E+0
6281,429	28,688	28,432	5,000000E+0
6282,429	28,689	28,437	5,000000E+0
6283,429	28,691	28,418	5,000000E+0
6284,429	28,690	28,403	5,000000E+0
6285,429	28,689	28,417	5,000000E+0
6286,429	28,689	28,415	5,000000E+0
6287,429	28,689	28,403	5,000000E+0
6288,429	28,693	28,398	5,000000E+0
6289,429	28,692	28,377	5,000000E+0
6290,429	28,695	28,379	5,000000E+0
6291,429	28,700	28,376	5,000000E+0
6292,429	28,697	28,363	5,000000E+0
6293,429	28,698	28,405	5,000000E+0
6294,429	28,697	28,408	5,000000E+0
6295,429	28,698	28,391	5,000000E+0
6296,429	28,698	28,407	5,000000E+0
6297,430	28,697	28,434	5,000000E+0
6298,430	28,699	28,441	5,000000E+0
6299,430	28,697	28,435	5,000000E+0
6300,430	28,698	28,425	5,000000E+0
6301,430	28,698	28,412	5,000000E+0
6302,430	28,699	28,416	5,000000E+0
6303,430	28,699	28,405	5,000000E+0
6304,430	28,706	28,410	5,000000E+0
6305,430	28,704	28,417	5,000000E+0
6306,430	28,702	28,434	5,000000E+0
6307,430	28,697	28,447	5,000000E+0
6308,430	28,697	28,429	5,000000E+0
6309,430	28,700	28,415	5,000000E+0
6310,430	28,702	28,412	5,000000E+0
6311,431	28,705	28,426	5,000000E+0
6312,431	28,706	28,411	5,000000E+0
6313,431	28,708	28,401	5,000000E+0
6314,431	28,706	28,397	5,000000E+0
6315,431	28,703	28,401	5,000000E+0
6316,431	28,702	28,398	5,000000E+0
6317,431	28,703	28,434	5,000000E+0
6318,431	28,700	28,444	5,000000E+0
6319,431	28,697	28,450	5,000000E+0
6320,431	28,693	28,424	5,000000E+0
6321,431	28,690	28,413	5,000000E+0
6322,431	28,685	28,420	5,000000E+0
6323,431	28,687	28,421	5,000000E+0
6324,431	28,690	28,418	5,000000E+0
6325,432	28,690	28,417	5,000000E+0
6326,432	28,692	28,408	5,000000E+0
6327,432	28,690	28,414	5,000000E+0
6328,432	28,689	28,400	5,000000E+0
6329,432	28,690	28,392	5,000000E+0
6330,432	28,690	28,387	5,000000E+0
6331,432	28,689	28,403	5,000000E+0
6332,432	28,689	28,409	5,000000E+0
6333,432	28,688	28,416	5,000000E+0
6334,432	28,689	28,410	5,000000E+0
6335,432	28,688	28,418	5,000000E+0
6336,432	28,688	28,407	5,000000E+0
6337,433	28,689	28,392	5,000000E+0
6338,433	28,688	28,408	5,000000E+0
6339,433	28,689	28,400	5,000000E+0
6340,433	28,688	28,412	5,000000E+0
6341,433	28,689	28,401	5,000000E+0
6342,433	28,689	28,412	5,000000E+0
6343,433	28,689	28,431	5,000000E+0
6344,433	28,691	28,421	5,000000E+0
6345,433	28,690	28,421	5,000000E+0
6346,433	28,693	28,415	5,000000E+0
6347,433	28,697	28,422	5,000000E+0
6348,433	28,700	28,444	5,000000E+0
6349,433	28,697	28,433	5,000000E+0
6350,433	28,696	28,430	5,000000E+0
6351,433	28,703	28,417	5,000000E+0
6352,433	28,700	28,409	5,000000E+0
6353,434	28,703	28,407	5,000000E+0
6354,434	28,698	28,404	5,000000E+0
6355,434	28,700	28,408	5,000000E+0
6356,434	28,702	28,422	5,000000E+0
6357,434	28,699	28,425	5,000000E+0
6358,434	28,698	28,432	5,000000E+0
6359,434	28,703	28,427	5,000000E+0
6360,434	28,699	28,411	5,000000E+0
6361,434	28,697	28,405	5,000000E+0
6362,434	28,699	28,396	5,000000E+0
6363,434	28,698	28,403	5,000000E+0
6364,434	28,699	28,413	5,000000E+0
6365,434	28,698	28,436	5,000000E+0
6366,434	28,700	28,424	5,000000E+0
6367,435	28,700	28,447	5,000000E+0
6368,435	28,703	28,458	5,000000E+0
6369,435	28,700	28,466	5,000000E+0
6370,435	28,702	28,452	5,000000E+0
6371,435	28,704	28,455	5,000000E+0
6372,435	28,700	28,460	5,000000E+0
6373,435	28,699	28,456	5,000000E+0
6374,435	28,697	28,459	5,000000E+0
6375,435	28,695	28,449	5,000000E+0
6376,435	28,695	28,471	5,000000E+0
6377,435	28,695	28,470	5,000000E+0
6378,435	28,700	28,473	5,000000E+0
6379,435	28,701	28,472	5,000000E+0
6380,436	28,704	28,478	5,000000E+0
6381,436	28,704	28,493	5,000000E+0
6382,436	28,702	28,487	5,000000E+0
6383,436	28,704	28,483	5,000000E+0
6384,436	28,704	28,474	5,000000E+0
6385,436	28,705	28,459	5,000000E+0
6386,436	28,708	28,460	5,000000E+0
6387,436	28,709	28,457	5,000000E+0
6388,436	28,708	28,448	5,000000E+0
6389,436	28,706	28,449	5,000000E+0
6390,436	28,707	28,464	5,000000E+0
6391,436	28,707	28,470	5,000000E+0
6392,436	28,708	28,459	5,000000E+0
6393,437	28,712	28,437	5,000000E+0
6394,437	28,713	28,436	5,000000E+0
6395,437	28,714	28,421	5,000000E+0
6396,437	28,713	28,447	5,000000E+0
6397,437	28,715	28,446	5,000000E+0
6398,437	28,716	28,443	5,000000E+0
6399,437	28,714	28,415	5,000000E+0
6400,437	28,714	28,423	5,000000E+0
6401,437	28,706	28,417	5,000000E+0
6402,437	28,706	28,412	5,000000E+0
6403,437	28,707	28,405	5,000000E+0
6404,437	28,704	28,403	5,000000E+0
6405,437	28,707	28,406	5,000000E+0
6406,437	28,707	28,396	5,000000E+0
6407,438	28,710	28,400	5,000000E+0
6408,438	28,709	28,410	5,000000E+0
6409,438	28,707	28,404	5,000000E+0
6410,438	28,707	28,402	5,000000E+0
6411,438	28,710	28,403	5,000000E+0
6412,438	28,711	28,408	5,000000E+0
6413,438	28,712	28,416	5,000000E+0
6414,438	28,717	28,437	5,000000E+0
6415,438	28,717	28,444	5,000000E+0
6416,438	28,715	28,446	5,000000E+0
6417,438	28,722	28,449	5,000000E+0
6418,438	28,719	28,440	5,000000E+0
6419,438	28,721	28,429	5,000000E+0
6420,438	28,723	28,437	5,000000E+0
6421,438	28,718	28,434	5,000000E+0
6422,439	28,717	28,435	5,000000E+0
6423,439	28,718	28,436	5,000000E+0
6424,439	28,710	28,430	5,000000E+0
6425,439	28,704	28,440	5,000000E+0
6426,439	28,700	28,451	5,000000E+0
6427,439	28,696	28,458	5,000000E+0
6428,439	28,693	28,449	5,000000E+0
6429,439	28,696	28,448	5,000000E+0
6430,439	28,696	28,457	5,000000E+0
6431,439	28,697	28,442	5,000000E+0
6432,439	28,699	28,461	5,000000E+0
6433,439	28,699	28,458	5,000000E+0
6434,439	28,697	28,460	5,000000E+0
6435,439	28,696	28,473	5,000000E+0
6436,440	28,697	28,449	5,000000E+0
6437,440	28,693	28,451	5,000000E+0
6438,440	28,691	28,429	5,000000E+0
6439,440	28,691	28,441	5,000000E+0
6440,440	28,692	28,425	5,000000E+0
6441,440	28,691	28,407	5,000000E+0
6442,440	28,694	28,421	5,000000E+0
6443,440	28,695	28,419	5,000000E+0
6444,440	28,698	28,428	5,000000E+0
6445,440	28,697	28,442	5,000000E+0
6446,440	28,700	28,433	5,000000E+0
6447,440	28,696	28,437	5,000000E+0
6448,440	28,700	28,455	5,000000E+0
6449,440	28,701	28,473	5,000000E+0
6450,440	28,699	28,454	5,000000E+0
6451,440	28,697	28,460	5,000000E+0
6452,441	28,701	28,457	5,000000E+0
6453,441	28,702	28,444	5,000000E+0
6454,441	28,702	28,468	5,000000E+0
6455,441	28,700	28,458	5,000000E+0
6456,441	28,703	28,426	5,000000E+0
6457,441	28,702	28,425	5,000000E+0
6458,441	28,701	28,430	5,000000E+0
6459,441	28,700	28,424	5,000000E+0
6460,441	28,699	28,418	5,000000E+0
6461,441	28,698	28,437	5,000000E+0
6462,441	28,696	28,442	5,000000E+0
6463,441	28,699	28,437	5,000000E+0
6464,441	28,698	28,424	5,000000E+0
6465,441	28,701	28,430	5,000000E+0
6466,441	28,696	28,439	5,000000E+0
6467,441	28,695	28,438	5,000000E+0
6468,442	28,694	28,441	5,000000E+0
6469,442	28,692	28,441	5,000000E+0
6470,442	28,696	28,443	5,000000E+0
6471,442	28,699	28,452	5,000000E+0
6472,442	28,700	28,457	5,000000E+0
6473,442	28,703	28,493	5,000000E+0
6474,442	28,705	28,486	5,000000E+0
6475,442	28,704	28,489	5,000000E+0
6476,442	28,701	28,484	5,000000E+0
6477,442	28,703	28,500	5,000000E+0
6478,442	28,702	28,496	5,000000E+0
6479,442	28,704	28,497	5,000000E+0
6480,442	28,704	28,468	5,000000E+0
6481,442	28,708	28,475	5,000000E+0
6482,442	28,710	28,487	5,000000E+0
6483,442	28,712	28,466	5,000000E+0
6484,442	28,714	28,487	5,000000E+0
6485,442	28,718	28,466	5,000000E+0
6486,443	28,714	28,446	5,000000E+0
6487,443	28,714	28,443	5,000000E+0
6488,443	28,710	28,419	5,000000E+0
6489,443	28,713	28,433	5,000000E+0
6490,443	28,718	28,432	5,000000E+0
6491,443	28,717	28,423	5,000000E+0
6492,443	28,718	28,428	5,000000E+0
6493,443	28,721	28,421	5,000000E+0
6494,443	28,719	28,415	5,000000E+0
6495,443	28,721	28,428	5,000000E+0
6496,443	28,718	28,427	5,000000E+0
6497,443	28,723	28,419	5,000000E+0
6498,443	28,722	28,436	5,000000E+0
6499,443	28,719	28,436	5,000000E+0
6500,444	28,720	28,419	5,000000E+0
6501,444	28,721	28,423	5,000000E+0
6502,444	28,719	28,447	5,000000E+0
6503,444	28,720	28,461	5,000000E+0
6504,444	28,724	28,450	5,000000E+0
6505,444	28,726	28,438	5,000000E+0
6506,444	28,731	28,415	5,000000E+0
6507,444	28,725	28,423	5,000000E+0
6508,444	28,727	28,413	5,000000E+0
6509,444	28,727	28,439	5,000000E+0
6510,444	28,728	28,419	5,000000E+0
6511,444	28,731	28,429	5,000000E+0
6512,444	28,727	28,439	5,000000E+0
6513,444	28,724	28,444	5,000000E+0
6514,444	28,728	28,449	5,000000E+0
6515,444	28,729	28,468	5,000000E+0
6516,444	28,723	28,475	5,000000E+0
6517,445	28,726	28,472	5,000000E+0
6518,445	28,727	28,456	5,000000E+0
6519,445	28,727	28,431	5,000000E+0
6520,445	28,730	28,419	5,000000E+0
6521,445	28,729	28,410	5,000000E+0
6522,445	28,730	28,407	5,000000E+0
6523,445	28,726	28,399	5,000000E+0
6524,445	28,724	28,406	5,000000E+0
6525,445	28,722	28,416	5,000000E+0
6526,445	28,722	28,411	5,000000E+0
6527,445	28,723	28,417	5,000000E+0
6528,445	28,721	28,407	5,000000E+0
6529,445	28,725	28,421	5,000000E+0
6530,445	28,721	28,413	5,000000E+0
6531,445	28,720	28,400	5,000000E+0
6532,446	28,723	28,408	5,000000E+0
6533,446	28,726	28,415	5,000000E+0
6534,446	28,726	28,409	5,000000E+0
6535,446	28,726	28,403	5,000000E+0
6536,446	28,728	28,395	5,000000E+0
6537,446	28,728	28,385	5,000000E+0
6538,446	28,723	28,407	5,000000E+0
6539,446	28,727	28,408	5,000000E+0
6540,446	28,719	28,404	5,000000E+0
6541,446	28,719	28,398	5,000000E+0
6542,446	28,724	28,411	5,000000E+0
6543,446	28,726	28,418	5,000000E+0
6544,446	28,728	28,403	5,000000E+0
6545,446	28,729	28,417	5,000000E+0
6546,446	28,728	28,421	5,000000E+0
6547,446	28,727	28,429	5,000000E+0
6548,447	28,728	28,420	5,000000E+0
6549,447	28,729	28,411	5,000000E+0
6550,447	28,731	28,411	5,000000E+0
6551,447	28,732	28,410	5,000000E+0
6552,447	28,734	28,421	5,000000E+0
6553,447	28,733	28,422	5,000000E+0
6554,447	28,732	28,454	5,000000E+0
6555,447	28,736	28,440	5,000000E+0
6556,447	28,730	28,443	5,000000E+0
6557,447	28,726	28,431	5,000000E+0
6558,447	28,726	28,456	5,000000E+0
6559,447	28,729	28,442	5,000000E+0
6560,447	28,727	28,449	5,000000E+0
6561,447	28,727	28,472	5,000000E+0
6562,447	28,722	28,459	5,000000E+0
