t	TP1 [ºC]	TP2 [ºC]	TP3 [ºC]	TP5 [ºC]	TP6 [ºC]	TP7 [ºC]	TP8 [ºC]	TP10 [ºC]	TP11 [ºC]	TP12 [ºC]	TP13 [ºC]	TP15 [ºC]
80,135	62,266	0,000	5,995E+1	6,094E+1	6,038E+1	5,598E+1	6,697E+1	6,784E+1	5,732E+1	6,294E+1	6,383E+1	5,123E+1
80,135	62,266	0,000	5,995E+1	6,094E+1	6,038E+1	5,598E+1	6,697E+1	6,784E+1	5,732E+1	6,294E+1	6,383E+1	5,123E+1
82,304	62,266	0,000	6,003E+1	6,097E+1	6,042E+1	5,591E+1	6,701E+1	6,783E+1	5,733E+1	6,287E+1	6,384E+1	5,116E+1
82,304	62,266	0,000	6,003E+1	6,097E+1	6,042E+1	5,591E+1	6,701E+1	6,783E+1	5,733E+1	6,287E+1	6,384E+1	5,116E+1
84,473	62,325	0,000	6,008E+1	6,101E+1	6,057E+1	5,592E+1	6,696E+1	6,784E+1	5,731E+1	6,284E+1	6,386E+1	5,112E+1
84,473	62,325	0,000	6,008E+1	6,101E+1	6,057E+1	5,592E+1	6,696E+1	6,784E+1	5,731E+1	6,284E+1	6,386E+1	5,112E+1
86,640	62,360	0,000	6,009E+1	6,099E+1	6,059E+1	5,593E+1	6,691E+1	6,777E+1	5,736E+1	6,280E+1	6,389E+1	5,111E+1
86,640	62,360	0,000	6,009E+1	6,099E+1	6,059E+1	5,593E+1	6,691E+1	6,777E+1	5,736E+1	6,280E+1	6,389E+1	5,111E+1
88,805	62,291	0,000	6,006E+1	6,100E+1	6,072E+1	5,585E+1	6,686E+1	6,775E+1	5,738E+1	6,276E+1	6,390E+1	5,097E+1
88,805	62,291	0,000	6,006E+1	6,100E+1	6,072E+1	5,585E+1	6,686E+1	6,775E+1	5,738E+1	6,276E+1	6,390E+1	5,097E+1
90,970	62,266	0,000	6,001E+1	6,096E+1	6,072E+1	5,590E+1	6,689E+1	6,781E+1	5,735E+1	6,275E+1	6,390E+1	5,107E+1
90,970	62,266	0,000	6,001E+1	6,096E+1	6,072E+1	5,590E+1	6,689E+1	6,781E+1	5,735E+1	6,275E+1	6,390E+1	5,107E+1
90,970	62,266	0,000	6,001E+1	6,096E+1	6,072E+1	5,590E+1	6,689E+1	6,781E+1	5,735E+1	6,275E+1	6,390E+1	5,107E+1
93,132	62,265	0,000	6,000E+1	6,092E+1	6,058E+1	5,592E+1	6,694E+1	6,790E+1	5,734E+1	6,273E+1	6,387E+1	5,118E+1
93,132	62,265	0,000	6,000E+1	6,092E+1	6,058E+1	5,592E+1	6,694E+1	6,790E+1	5,734E+1	6,273E+1	6,387E+1	5,118E+1
95,301	62,246	0,000	5,999E+1	6,092E+1	6,064E+1	5,589E+1	6,701E+1	6,795E+1	5,734E+1	6,266E+1	6,385E+1	5,127E+1
